DTXSID,CASRN,Chemical Name,Global_Risk_Index,Risk_Category,Hazard_Composite,Exposure_Score,Persistence_Score,LogP,TPSA
DTXSID00896248,1164461-08-8,"N'-[(2E)-5,5,6,6,7,7,7-Heptafluoro-4-oxohept-2-en-2-yl]-3-methoxybenzohydrazide",4.404116579378405,Moderate Concern,1.6327254704841054,5.0,5.394803546578567,3.235400000000001,67.43
DTXSID1044437,535-87-5,"3,5-Diaminobenzoic acid",4.403157712816095,Moderate Concern,2.191096246559724,4.0,5.023920925118608,0.5492000000000001,89.34
DTXSID8047006,1405-86-3,Glycyrrhizin,4.402981678858949,Moderate Concern,2.3910962465597243,4.0,4.60351782701543,2.245600000000003,267.03999999999996
DTXSID50462159,153004-31-0,"(7alpha,17beta)-7-[9-[(4,4,5,5,5-Pentafluoropentyl)thio]nonyl]estra-1,3,5(10)-triene-3,17-diol",4.4029479569519765,Moderate Concern,1.5543858715074415,5.0,5.665192971269101,9.667099999999996,40.46
DTXSID7041388,21282-97-3,2-((2-Methyl-1-oxoallyl)oxy)ethyl acetoacetate,4.402387839254212,Moderate Concern,2.166096246559724,4.0,5.081015959293419,0.6279999999999999,69.67
DTXSID6021585,681-57-2,"2,2-Dimethylpentanedioic acid",4.402130256789937,Moderate Concern,2.166096246559724,4.0,5.080718670490251,0.962,74.6
DTXSID90382620,812-70-4,3-(Perfluoroheptyl)propanoic acid,4.4014664568302075,Moderate Concern,1.52040685865351,5.0,5.789853461629602,5.225300000000002,37.3
DTXSID9046994,2318-25-4,Ethyl 3-ethoxy-3-iminopropionate hydrochloride,4.401107412240894,Moderate Concern,2.1410962465597243,4.0,5.138848171015801,1.37517,59.379999999999995
DTXSID9020376,1163-19-5,"1,1'-Oxybis[2,3,4,5,6-pentabromobenzene]",4.401105594941717,Moderate Concern,2.591096246559724,3.0,5.661832130943543,11.1039,9.23
DTXSID8046903,804-36-4,Nitrovin,4.401071960599603,Moderate Concern,3.041096246559724,3.0,4.823997229703344,2.25467,186.82
DTXSID8025096,627-93-0,Dimethyl adipate,4.4006760860862695,Moderate Concern,2.1410962465597243,4.0,5.138344543311864,0.8927999999999998,52.60000000000001
DTXSID8044414,2840-28-0,3-Amino-4-chlorobenzoic acid,4.400167786879789,Moderate Concern,2.1410962465597243,4.0,5.137751039858554,1.6204,63.32000000000001
DTXSID10896719,496032-46-3,"2,2,3,3,4,4,4-Heptafluoro-1-phenylbutyl hydrogen phenylphosphonate",4.400051455152666,Moderate Concern,1.5926227455441282,5.0,5.525541396998402,5.088100000000002,46.53
DTXSID1046396,43119-47-7,DL-alpha Tocopheryl nicotinate,4.39955521778065,Moderate Concern,2.666096246559724,3.0,5.500620646457338,9.748859999999997,48.42
DTXSID7045780,53308-83-1,Tilarginine acetate,4.399510512900205,Moderate Concern,2.291096246559724,4.0,4.8006609494324435,-0.9868299999999983,148.53
DTXSID80895456,464-21-1,"2,2,3,3,4,4,5,5,6,6,6-Undecafluorohexanimidamide",4.399193683430864,Moderate Concern,1.5848773001216263,5.0,5.551462795376352,3.02587,49.870000000000005
DTXSID0027561,4131-74-2,"Dimethyl 3,3'-thiodipropionate",4.3990815991766405,Moderate Concern,2.1410962465597243,4.0,5.1364827786758855,0.8457999999999999,52.60000000000001
DTXSID20895374,677324-20-8,"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9-Nonadecafluorohenicosane",4.399019178750071,Moderate Concern,1.4109748918890932,5.0,6.235432258982885,10.94209999999999,0.0
DTXSID2044923,34562-31-7,"3,5-Diethyl-1-phenyl-2-propyl-1,2-dihydropyridine",4.398800870487468,Moderate Concern,2.6910962465597246,3.0,5.448586087188891,5.305600000000005,3.24
DTXSID0046064,640-68-6,D-Valine,4.397794594190424,Moderate Concern,2.166096246559724,4.0,5.075714665466929,0.05430000000000007,63.32000000000001
DTXSID7046461,1248-42-6,Pitofenone hydrochloride,4.397792071186075,Moderate Concern,2.791096246559724,3.0,5.2521681837458996,3.9907000000000044,55.84000000000001
DTXSID8023345,20594-83-6,Nalbuphine,4.39733063673846,Moderate Concern,2.8660962465597244,3.0,5.114192800301955,1.7072999999999998,73.16
DTXSID40837332,825651-73-8,"1,1,1,2,2,3,3,4,4,5,5,6,6-Tridecafluorohexacosane",4.396805615812303,Moderate Concern,1.4395946457569384,5.0,6.108393954883688,12.156999999999982,0.0
DTXSID7044425,3878-55-5,Monomethyl succinate,4.396095829580857,Moderate Concern,2.166096246559724,4.0,5.073754036279439,0.02419999999999972,63.60000000000001
DTXSID50184723,307-29-9,"1H,1H-Perfluorooctylamine",4.396084562470657,Moderate Concern,1.5198447019786405,5.0,5.784912835827931,4.3192,26.02
DTXSID80896221,41605-57-6,4-Acetamidophenyl nonafluorobutane-1-sulfonate,4.3960298666702,Moderate Concern,1.1500000075664183,7.0,5.460906630741054,3.779300000000001,72.47
DTXSID7024081,145-73-3,Endothal,4.395578261704405,Moderate Concern,2.191096246559724,4.0,5.015272912595663,-0.050800000000000234,83.83
DTXSID0024395,108-24-7,Acetic anhydride,4.395335214172766,Moderate Concern,2.1410962465597243,4.0,5.132108401519914,0.09600000000000009,43.370000000000005
DTXSID2046173,14051-33-3,Benzetimide,4.395319090957203,Moderate Concern,2.7952629132263906,3.0,5.241390198825069,3.273200000000001,49.410000000000004
DTXSID0046729,102778-59-6,Coenzyme A trilithium dihydrate,4.395062951531175,Moderate Concern,4.141096246559725,3.0,3.5377612511682432,-14.198700000000013,418.04999999999995
DTXSID9027281,643-38-9,"2,3-Quinolinedicarboxylic acid",4.3944525470211335,Moderate Concern,2.166096246559724,4.0,5.071857441700211,1.6312,87.49
DTXSID2021315,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",4.39362966939936,Moderate Concern,2.6910962465597246,3.0,5.44218076557232,6.198200000000001,18.46
DTXSID2051764,1609-47-8,Diethyl pyrocarbonate,4.393342483330893,Moderate Concern,2.1410962465597243,4.0,5.129781636848459,1.316,61.83
DTXSID2068557,50598-29-3,N-Benzylheptadecafluorooctane-1-sulphonamide,4.393108023140112,Moderate Concern,1.5,5.0,5.857477364186816,6.072900000000002,46.17
DTXSID2046418,56-89-3,L-Cystine,4.392884808278376,Moderate Concern,2.256096246559724,4.0,4.867794110044063,-0.8083999999999993,126.64
DTXSID3046904,3039-71-2,3beta-(2-Diethylaminoethoxy)androst-5-en-17-one hydrochloride,4.3925304383626615,Moderate Concern,2.7160962465597245,3.0,5.39073979665528,5.667100000000007,29.54
DTXSID0020074,60142-96-3,Gabapentin,4.39168308100536,Moderate Concern,2.1410962465597243,4.0,5.127844075274336,1.3702999999999994,63.32000000000001
DTXSID1029207,931-19-1,2-Methylpyridine 1-oxide,4.391658577393002,Moderate Concern,2.8160962465597246,3.0,5.198281820987781,0.62842,26.939999999999998
DTXSID70454874,195324-93-7,"Phosphine, tris[3-(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)phenyl]-",4.391393812868788,Moderate Concern,1.240952583810412,5.0,7.077456254427991,17.458999999999996,0.0
DTXSID50896354,273735-78-7,"5-(1,1,1,2,3,3,3-Heptafluoropropan-2-yl)-2,3-dihydro-1H-indole",4.391270706232804,Moderate Concern,1.575375467161757,5.0,5.574887762019357,3.944000000000001,12.03
DTXSID5046306,72318-55-9,Indorenate hydrochloride,4.39108915824409,Moderate Concern,2.8660962465597244,3.0,5.1069338227503325,1.8135999999999997,77.34
DTXSID7023192,50-21-5,Lactic acid,4.3908815110363975,Moderate Concern,2.166096246559724,4.0,5.067735930490348,-0.5482,57.53
DTXSID0047030,10326-41-7,D-Lactic acid,4.3908815110363975,Moderate Concern,2.166096246559724,4.0,5.067735930490348,-0.5482,57.53
DTXSID8044882,2358-84-1,Di(ethylene glycol) dimethacrylate,4.390818444478205,Moderate Concern,2.1410962465597243,4.0,5.126834503041718,1.2415999999999998,61.830000000000005
DTXSID9045928,147098-20-2,Rosuvastatin calcium,4.3905583418101735,Moderate Concern,3.1910962465597246,3.0,4.586259185531797,1.7532000000000014,287.49999999999994
DTXSID2046678,148016-81-3,Doripenem,4.3905064916286225,Moderate Concern,2.316096246559724,4.0,4.739123533996244,-1.6030999999999969,162.06
DTXSID6035106,56-12-2,4-Aminobutanoic acid,4.389406450499284,Moderate Concern,2.166096246559724,4.0,5.066033489359839,-0.19009999999999977,63.32000000000001
DTXSID2045602,2181-04-6,Canrenoate potassium,4.389364141347925,Moderate Concern,2.916096246559724,3.0,5.01739742704114,-0.44049999999999767,77.42999999999999
DTXSID4021632,617-62-9,2-Methylpentanedioic acid,4.388741488975233,Moderate Concern,2.166096246559724,4.0,5.065266024011627,0.5718999999999997,74.6
DTXSID70450634,65538-03-6,1-Chloro-4-[(heptafluoropropyl)sulfanyl]benzene,4.388575093992996,Moderate Concern,1.551132951136777,5.0,5.65854150771118,5.222500000000001,0.0
DTXSID7022128,868-77-9,2-Hydroxyethyl methacrylate,4.387976972244351,Moderate Concern,2.1410962465597243,4.0,5.123516725713375,0.09800000000000003,46.53
DTXSID3025122,1119-40-0,Dimethyl glutarate,4.38744184473635,Moderate Concern,2.1410962465597243,4.0,5.12289189683324,0.5026999999999999,52.60000000000001
DTXSID7021863,105-53-3,Diethyl propanedioate,4.38744184473635,Moderate Concern,2.1410962465597243,4.0,5.12289189683324,0.5027,52.60000000000001
DTXSID4045765,96020-91-6,Eflornithine hydrochloride monohydrate,4.387115001369963,Moderate Concern,2.2160962465597245,4.0,4.949147637631416,-0.6304000000000001,120.84
DTXSID1027188,542-10-9,"1,1-Ethanediol diacetate",4.385945741061571,Moderate Concern,2.1410962465597243,4.0,5.121145007036502,0.4585999999999999,52.6
DTXSID6052740,1207-12-1,"4,6-Dimethyldibenzothiophene",4.385694774750727,Moderate Concern,2.6910962465597246,3.0,5.43235218777151,4.6713400000000025,0.0
DTXSID50895645,119285-89-1,"2-[3,3,4,4,5,5,5-Heptafluoro-2,2-bis(trifluoromethyl)pentyl]oxirane",4.385525084360169,Moderate Concern,1.517643956442871,5.0,5.779385956425747,4.719200000000001,12.53
DTXSID3044251,622-62-8,4-Ethoxyphenol,4.385438993903447,Moderate Concern,2.791096246559724,3.0,5.237415226256104,1.7908999999999997,29.46
DTXSID3024287,81335-77-5,Imazethapyr,4.384634351663921,Moderate Concern,2.166096246559724,4.0,5.06052577145148,1.6333000000000002,91.65
DTXSID8057643,139-62-8,Cyclomethycaine,4.384521034762075,Moderate Concern,2.7410962465597244,3.0,5.3318339821947385,4.819400000000005,38.769999999999996
DTXSID1027425,1679-64-7,Methyl hydrogen terephthalate,4.384277339914362,Moderate Concern,2.1410962465597243,4.0,5.119196938202734,1.1714,63.60000000000001
DTXSID9040001,4376-18-5,Monomethyl phthalate,4.384277339914362,Moderate Concern,2.1410962465597243,4.0,5.119196938202734,1.1714,63.60000000000001
DTXSID2045492,63245-28-3,Etifenin,4.384158009595406,Moderate Concern,2.191096246559724,4.0,5.002242617684006,1.2210999999999996,106.94000000000001
DTXSID8045800,71771-90-9,Denopamine,4.383313160463275,Moderate Concern,2.8410962465597245,3.0,5.142748643557355,2.2751,70.95
DTXSID3021647,1821-02-9,2-Oxopentanoic acid,4.381161964623661,Moderate Concern,2.1410962465597243,4.0,5.115559344498449,0.4402,54.370000000000005
DTXSID8021648,123-76-2,4-Oxopentanoic acid,4.381161964623661,Moderate Concern,2.1410962465597243,4.0,5.115559344498449,0.4402,54.370000000000005
DTXSID4046440,13189-98-5,Fudosteine,4.381139111053232,Moderate Concern,2.191096246559724,4.0,4.99879811068561,-0.48610000000000025,83.55
DTXSID70895748,66959-14-6,"2,2,3,3-Tetrafluoropropyl nonafluorobutane-1-sulfonate",4.381036574772859,Moderate Concern,1.5500517344601015,5.0,5.652761746431408,3.6589,43.370000000000005
DTXSID0034300,135410-20-7,Acetamiprid,4.381034595589997,Moderate Concern,2.8160962465597246,3.0,5.185706514756701,2.06628,52.28
DTXSID8045989,6138-56-3,Tripelennamine citrate,4.380993586012144,Moderate Concern,2.2410962465597244,4.0,4.887110039046009,1.4013000000000007,151.5
DTXSID0048975,76420-72-9,Enalapril acid,4.380859847697042,Moderate Concern,2.191096246559724,4.0,4.998479476398517,1.1261000000000003,106.94000000000001
DTXSID80439839,147297-42-5,"1-(2-Bromo-1,1,2,2-tetrafluoroethyl)octahydro-4-iodopentalene",4.380647706255485,Moderate Concern,1.576857958194608,5.0,5.556172873390599,4.849200000000002,0.0
DTXSID2045440,23288-49-5,Probucol,4.3806106633197075,Moderate Concern,2.6410962465597243,3.0,5.528778272817413,9.908299999999995,40.46
DTXSID5048974,105219-56-5,Apafant,4.379644602986689,Moderate Concern,2.8160962465597246,3.0,5.184061219897423,3.4330200000000026,72.61
DTXSID80895355,93454-71-8,12-(Perfluorodecanyl)dodecane,4.378981655495214,Moderate Concern,1.3859761863924775,5.0,6.3189854176256155,11.577399999999987,0.0
DTXSID4032954,594-61-6,2-Hydroxyisobutyric acid,4.378854335966258,Moderate Concern,2.1535962465597245,4.0,5.083188576968972,-0.15810000000000002,57.53
DTXSID9032610,80844-07-1,Etofenprox,4.378740795149745,Moderate Concern,2.6910962465597246,3.0,5.4237386229341675,6.372000000000006,27.69
DTXSID7026235,552-30-7,Trimellitic anhydride,4.378548942941326,Moderate Concern,2.166096246559724,4.0,5.053502296926444,0.6954,80.66999999999999
DTXSID0041692,10420-33-4,Dimethyl acetylsuccinate,4.378352581369983,Moderate Concern,2.166096246559724,4.0,5.053275666217335,-0.07230000000000025,69.67
DTXSID9045342,957-68-6,7-Aminocephalosporanic acid,4.378058852214995,Moderate Concern,2.228596246559724,4.0,4.911229276022281,-0.8693999999999988,109.92999999999999
DTXSID20895399,677324-31-1,"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12-Pentacosafluorotricosane",4.377536247064945,Moderate Concern,1.3530460244307732,5.0,6.470639088432451,12.457899999999988,0.0
DTXSID1032640,95737-68-1,Pyriproxyfen,4.377205538337989,Moderate Concern,2.7410962465597244,3.0,5.3229379107376005,4.720200000000004,40.58
DTXSID80893376,261761-76-6,Perfluorocyclohexanecarbonyl bromide,4.376653297694252,Moderate Concern,1.5431455975505741,5.0,5.672378944204989,3.8063,17.07
DTXSID80907846,102585-21-7,"8,8,9,9-Tetrafluoro-6b,8,9,9a-tetrahydroacenaphtho[1,2-b]thiophene",4.376542744851791,Moderate Concern,1.5742153718321372,5.0,5.560284600395165,4.953000000000002,0.0
DTXSID3040726,23696-28-8,Olaquindox,4.374466510010484,Moderate Concern,2.9577629132263907,3.0,4.92992692827513,-0.8628799999999996,103.21
DTXSID7021526,16045-92-4,Chlorobutanedioic acid,4.374367697740169,Moderate Concern,2.166096246559724,4.0,5.04867651274465,0.15309999999999996,74.6
DTXSID2044472,95-92-1,Diethyl oxalate,4.374207603386432,Moderate Concern,2.1410962465597243,4.0,5.1074392503546155,0.11260000000000003,52.60000000000001
DTXSID0026880,111-55-7,"1,2-Ethanediol diacetate",4.374207603386432,Moderate Concern,2.1410962465597243,4.0,5.1074392503546155,0.11260000000000003,52.6
DTXSID8029072,102268-15-5,"5-Ethyl-2,3-pyridinedicarboxylic acid",4.374175479538622,Moderate Concern,2.166096246559724,4.0,5.048454664105822,1.0404,87.49
DTXSID3045350,1197-18-8,Tranexamic acid,4.373560210641026,Moderate Concern,2.1410962465597243,4.0,5.106683337645827,0.8361000000000001,63.32000000000001
DTXSID00375109,77758-89-5,(Heptadecafluorooctyl)(phenyl)iodanium trifluoromethanesulfonate,4.373522293825623,Moderate Concern,1.5000328326659105,5.0,5.831235421764532,3.9635000000000034,57.2
DTXSID3046299,94-12-2,Risocaine,4.37322207647714,Moderate Concern,2.8160962465597246,3.0,5.176459057249521,1.8356,52.32
DTXSID7022174,2104-64-5,EPN,4.373094975343877,Moderate Concern,2.791096246559724,3.0,5.222673087362606,3.645100000000002,61.599999999999994
DTXSID60535646,89889-20-3,"1,1,1,2,2,3,3,4,4,5,5,6,6-Tridecafluoro-9-iodononane",4.373070093101067,Moderate Concern,1.491970054315643,5.0,5.862141911563991,5.940400000000001,0.0
DTXSID5044576,77-89-4,Acetyltriethyl citrate,4.372257935333755,Moderate Concern,2.191096246559724,4.0,4.9886648546346475,0.7578,105.2
DTXSID9044451,627-91-8,Methyl hydrogen adipate,4.371826771917901,Moderate Concern,2.1410962465597243,4.0,5.1046593292366875,0.8043999999999998,63.60000000000001
DTXSID5034355,64628-44-0,Triflumuron,4.371712296930889,Moderate Concern,2.7410962465597244,3.0,5.316257807945401,4.200500000000002,67.43
DTXSID4023678,1953-02-2,Tiopronin,4.371636420467346,Moderate Concern,2.166096246559724,4.0,5.045524209058743,-0.49450000000000044,66.4
DTXSID5047667,22629-49-8,2-Tridecenenitrile,4.370846324024706,Moderate Concern,2.7160962465597245,3.0,5.364127933685375,4.596980000000005,23.79
DTXSID3048944,606143-52-6,Selumetinib,4.370779479286177,Moderate Concern,2.8160962465597246,3.0,5.17356782416525,3.5256000000000016,88.41000000000001
DTXSID6057611,103775-14-0,Moexiprilat,4.370477967833565,Moderate Concern,2.191096246559724,4.0,4.986633944875451,2.1058000000000003,125.40000000000002
DTXSID40798070,658709-63-8,"2,2'-Dimethoxy-5,5'-bis(tridecafluorohexyl)-1,1'-biphenyl",4.370379005806275,Moderate Concern,1.3611517379001317,5.0,6.421589723051041,11.761399999999991,18.46
DTXSID3029607,109-16-0,Triethylene glycol dimethacrylate,4.369690833691871,Moderate Concern,2.1410962465597243,4.0,5.10216535187642,1.2582,71.06
DTXSID8021644,505-48-6,Octanedioic acid,4.369445940449369,Moderate Concern,2.1410962465597243,4.0,5.101879408118759,1.4962000000000002,74.6
DTXSID50448190,181059-73-4,4-(Heptafluoropropyl)quinoline,4.368893262769261,Moderate Concern,1.5615708304609153,5.0,5.595510850416863,4.524200000000002,12.89
DTXSID00896526,61098-01-9,"1,1,1,2,2,3,3,5,6,6,8,9,9,11,12,14,14,15,17,17,18,20,20,21,21,22,22,22-Octacosafluoro-5,8,11,12,15,18-hexakis(trifluoromethyl)-4,7,10,13,16,19-hexaoxadocosane",4.368525214997747,Moderate Concern,1.2465578431836322,5.0,7.008941043346695,14.406599999999997,55.38000000000001
DTXSID2057811,71574-35-1,Glyceryl 1-(2-aminobenzoate),4.368138470921105,Moderate Concern,2.191096246559724,4.0,4.983964622480174,-0.22120000000000017,92.78000000000002
DTXSID8067076,25291-17-2,(Perfluorohexyl)ethylene,4.367946754942123,Moderate Concern,1.500658550633757,5.0,5.821373227237409,4.911200000000001,0.0
DTXSID00507665,254756-56-4,"2,2,3,3,4,4,5,5,6,6,7,7-Dodecafluoroheptyl sulfurochloridoite",4.367396549168589,Moderate Concern,1.5339534689525132,5.0,5.694301212605806,4.2621,26.3
DTXSID0040701,77-93-0,Triethyl citrate,4.367038983721271,Moderate Concern,2.191096246559724,4.0,4.982710128067206,0.18700000000000006,99.13000000000001
DTXSID6046260,98-79-3,Pidolic acid,4.366285718333758,Moderate Concern,2.166096246559724,4.0,5.039348696149188,-0.6504000000000001,66.4
DTXSID4023701,4310-35-4,Tridihexethyl chloride,4.365012290964617,Moderate Concern,2.7660962465597243,3.0,5.260135466355654,1.7251000000000005,20.23
DTXSID1045083,5424-37-3,Aminoquinuride dihydrochloride,4.364802615719057,Moderate Concern,2.8410962465597245,3.0,5.12103103512055,5.051840000000003,118.94999999999999
DTXSID5052832,52663-68-0,"2,2',3,4',5,5',6-Heptachloro-1,1'-biphenyl",4.364693366677215,Moderate Concern,2.6160962465597244,3.0,5.561331280550768,7.9274000000000004,0.0
DTXSID80567045,649-66-1,"(3,4-Dichloro-3,4,4-trifluoro-1-iodobutyl)(trimethyl)silane",4.363702966290409,Moderate Concern,1.5796837178977734,5.0,5.524780583416508,4.793700000000002,0.0
DTXSID2049058,39800-16-3,4-Hydroperoxy cyclophosphamide,4.363699139107107,Moderate Concern,2.8410962465597245,3.0,5.119736374519867,1.6997,71.03000000000002
DTXSID0032998,1119-62-6,"3,3'-Dithiodipropionic acid",4.363373320091421,Moderate Concern,2.1410962465597243,4.0,5.094788857696626,1.3172000000000001,74.6
DTXSID3042423,126-14-7,Sucrose octaacetate,4.36246550621846,Moderate Concern,2.3910962465597243,4.0,4.561156323689515,-0.8291999999999908,238.08999999999995
DTXSID4029145,108-59-8,Dimethyl malonate,4.360973362036514,Moderate Concern,2.1410962465597243,4.0,5.091986603875992,-0.2775000000000001,52.60000000000001
DTXSID3040693,5080-50-2,Acetyl-L-carnitine hydrochloride,4.360602849697087,Moderate Concern,2.166096246559724,4.0,5.032789813267486,-0.813899999999999,66.43
DTXSID70897500,240129-24-2,"25,26,26,26,27,27,27-Heptafluoro-5beta,6beta-5,6-epoxycholestan-3beta-ol",4.360578991278722,Moderate Concern,1.538169086812357,5.0,5.669830486992063,7.776800000000008,32.76
DTXSID20897499,240129-21-9,"25,26,26,26,27,27,27-Heptafluoro-5alpha,6alpha-5,6-epoxycholestan-3beta-ol",4.360578991278722,Moderate Concern,1.538169086812357,5.0,5.669830486992063,7.776800000000008,32.76
