CID,SMILES
10958,CC(C)CON=O
76497,CC1=CC=C(C=C1)N(CCO)CCO
10963,C(CCl)C#N
10967,C(OCCl)Cl
10969,CC(CCCC(C)(C)O)N.Cl
10976,CCCCCC(C)O
10982,CC(C)CCCC(C)N
10989,CC(C)CCOCCC(C)C
10996,CCCCON=O
11002,CCCCSCCCC
11005,CCCCCCCCCCCCCC(=O)O
11006,CCCCCCCCCCCCCCCC
11007,CCCCCCCCCCCCCCCCI
11011,C(#N)C(Cl)(Cl)Cl
6433547,CC/C(=C/CCC(C)(C=C)O)/C
76564,CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
11033,C1=CC(=CC=C1N)S(=O)(=O)NC(=O)N
11040,CC(C(=O)OC)O
11043,C1=CC2=C(C(=C(C=C2S(=O)(=O)O)I)O)N=C1
43815,C1CNC[C@H]([C@@H]1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
76583,C1=CC(=CC(=C1)Br)C=O
338733,CC(C)CCCCCCC1=CC=C(C=C1)O
11057,CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C.[Cl-]
666418,CCCC1=NC=CC(=C1)C(=S)N
11061,CCN(CC)CCSC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2
11065,CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31.Cl
11074,CN1C(=O)C2=CC=CC=C2C1=O
11079,C1CN=C(N1)CC2=CC=CC3=CC=CC=C32.Cl
11080,C1=CC=C2C(=C1)C=CC=C2N=C=S
76619,C1=CC=C2C(=C1)C(=O)NC3=C(O2)C=CC(=C3)Cl
76621,C1COCCN1C(=N)N=C(N)N.Cl
11086,CC(=O)C1=CC=CC=C1N
11087,C1=CC=C(C(=C1)C(=O)O)[N+](=O)[O-]
11088,CC1=CC(=C(C=C1C2=CC(=C(C=C2C)OI)C(C)C)C(C)C)OI
11089,C1=CC2=C(C=C1C(=O)O)C(=O)OC2=O
11093,CC1=CC=CC=C1CCl
11101,C1=CC=C(C(=C1)C=O)[N+](=O)[O-]
11102,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CC=N2.[Br-]
11104,COC1=CC=CC=C1OC(=O)OC2=CC=CC=C2OC
11107,C1=CN=CC=C1C2=CC=NC=C2
11112,C1=CC(=CN=C1)C(=O)NN
11123,C1=CC(=C(C=C1Cl)Cl)N
11124,CCC(=O)OC
23669619,CCCCC(CC)C(=O)[O-].[K+]
23669624,CCCCCCCCS(=O)(=O)[O-].[Na+]
11137,C1=CC(=CC(=C1)O)[N+](=O)[O-]
11138,C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O
76674,CC1=CC(=CC(=C1)OC)O
1551245,CC(=CCC/C(=C\C#N)/C)C
1551246,CC(=CCC/C(=C/C#N)/C)C
11164,C1C(O1)CO
11167,CN=C=S
11169,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C
11173,CC(=CCO)C
76714,CC(CC(C)(C)CCN)CN
11180,CCCCCCCC(=O)[O-].CCCCCCCC(=O)[O-].[Zn+2]
76716,C1=CC=C2C(=C1)C3=CC=CC=C3C2(C4=CC=C(C=C4)O)C5=CC=C(C=C5)O
6040503,CC(=O)/C=C/C1=CC2=C(C=C1)OCO2
11192,CC(=O)[O-].CC(=O)[O-].[Zn+2]
43961,C1=CC=C(C(=C1)CN)SC2=CC=CC=C2CO
11210,CC(C)(C)C=C
23079882,CCCC[N+]1=CC=CC(=C1)C.C(F)(F)(F)S(=O)(=O)[O-]
76748,CC1=C(C=CC(=C1)Cl)OC
11224,CC(C1=CC=CC=C1)(C2=CC=CC=N2)OCCN(C)C.C(CC(=O)O)C(=O)O
11229,CCC(C)(C)CC
11230,CC1=CCC(CC1)(C(C)C)O
76767,C=CCOC1=C(C=C(C=C1Br)Br)Br
11232,CC1=CC(=CC=C1)OP(=O)(OC2=CC=CC(=C2)C)OC3=CC=CC(=C3)C
207841,C1CCC(CC1)C(CCN2CCCC2)(C3=CC=CC=C3)O.Cl
11236,C(=O)(N)NN.Cl
11241,CC(=C)CCl
11245,CC=C(Cl)Cl
11247,CC(=O)[O-].[Tl+]
2763760,CC1COC2=CC=CC=C2N1
11251,CC(C)C(=O)C
5352435,CC(=CCC/C(=C/C(OC)OC)/C)C
10857465,C[C@]12CCCC([C@@H]1CC[C@@]3([C@@H]2CCO3)C)(C)C
11262,CCC(C)C(=O)C
3058692,C[C@H]1[C@H](OC(=N1)N)C2=CC=CC=C2
11271,CC(C)C(=O)C(C)C
11273,C[C@]12CCC(=O)C(=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O
11288,C1=CC(=C(C(=C1)C(=O)O)C(=O)O)C(=O)O
11289,COC1=CC=C(C=C1)C(=C(C2=CC=C(C=C2)OC)Cl)C3=CC=C(C=C3)OC
5319706,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC
11292,C1=CC(=N)C=CC1=C(C2=CC=C(C=C2)N)C3=CC=C(C=C3)N.Cl
11294,CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=CC=C3.[Cl-]
11304,CC1=CC=C(C2=CC=CC=C12)C
44072,C1=CC(=C(C=C1C(F)(F)F)Cl)OC2=CC(=C(C=C2)[N+](=O)[O-])C(=O)[O-].[Na+]
44073,C1=CC(=C(C=C1C(F)(F)F)Cl)OC2=CC(=C(C=C2)[N+](=O)[O-])C(=O)O
11309,C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)Br
11313,C1=CC=C2C(=C1)C(=CC(=C2N)N=NC3=CC=C(C=C3)C4=CC=C(C=C4)N=NC5=C(C6=CC=CC=C6C(=C5)S(=O)(=O)[O-])N)S(=O)(=O)[O-].[Na+].[Na+]
3058739,CCCCCCCCCCCCCCC[C@@H]([C@H](CO)N)O
11317,CC1=C(C2=CC=CC=C2C=C1)C
76857,C1=C(C=C(C(=C1Br)O)Br)C(=O)O
44093,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O
11328,CC1=CC2=CC=CC(=C2C=C1)C
3058754,COC1=C(C=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)F)F
11333,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@@]([C@H]2O)(CO)O)CO)O)O)O)O
11334,C1=CC(=C(C(=C1)Cl)Cl)O
11335,CC1=C(C(=CC=C1)C)O
5319754,CC/C=C(\C)/C=O
44112,CC1=CC2=C(N1)C=CC=C2OCC(CNC(C)(C)C)OC(=O)C3=CC=CC=C3
11345,CC(C)C1=CC=CC=C1C(C)C
11346,CC(=O)C1=CC=CC=C1[N+](=O)[O-]
11350,C1=CC=C(C=C1)C(CC2=CC(=C(C(=C2)I)O)I)C(=O)O
5352539,CC/C=C\CCOC(=O)C(C)C
11356,CC1=CC(=C(C=C1)[N+](=O)[O-])N
11357,CCC1=CC=CC=C1N
5352543,CCCCCC(=O)OCC/C=C\CC
11368,CC(COC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O.Cl
11369,CCC1=C(C(=CC=C1)CC)N
135408753,C1=CC=C2C(=C1)C(=O)NC=N2
11381,C1=CC=C(C=C1)C2=CC(=CC=C2)O
2829432,CC1=CC2=C(C=C1)N3CCNC4C3=C2CCC4.CS(=O)(=O)O
76921,C(COCCOCCC#N)C#N
11387,CC1=CC2=C(C=C1)C=C(C=C2)C
135408763,C1=C(N=C(NC1=O)N)N
11391,C1CN(CC2=CC=CC=C21)C(=N)N.C1CN(CC2=CC=CC=C21)C(=N)N.OS(=O)(=O)O
142482,CCCC1CCC(=O)CC1
3058839,CC(=C)C(=O)OCCOC1CC2CC1C3C2CC=C3
6433944,CC/C=C\C#N
135408793,C1=CC=C2C(=C1)C(=O)NN=N2
11429,CCC(CO)O
11432,C1=NN=CN1N
11439,C1CC(=O)NC1=O
5352624,CC\1=C(C2=C(/C1=C\C3=CC=C(C=C3)SC)C=CC(=C2)F)CC(=O)O
11442,CC1=C(C(=O)CC1OC(=O)C2C(C2(C)C)C=C(C)C)CC=C
11443,CC1=C(C=C(C=C1)N=C=O)N=C=O
76980,C1CC(=O)N(C1)CCO
76985,CSC1=CC=C(C=C1)C=O
11450,CC(C)(C)C1=CC(=CC=C1)O
76991,COC1=CC2=C(C=C1)C=C(C=C2)C=O
119057604,CCC(=O)N([C@H]1CCN(C[C@H]1C)CCC2=CC=CC=C2)C3=CC=CC=C3.Cl
11463,CC1=CCC(=C(C)C)CC1
5319879,CCCCCCCC/C=C\CCCCCCCC(=O)OC(CO)CO
10693833,CN1CC2=C(C=CC(=C2)C(=O)N3CCC(CC3)C4CCNCC4)N[C@@H](C1=O)CC(=O)O
11474,C1=CC=NC(=C1)CO
9907412,CC1=CC(=C(C(=C1)C)C2=C(C3(CCCC3)OC2=O)OC(=O)CC(C)(C)C)C
11485,C1=CC=C(C=C1)NC(=O)CCl
11487,C1=CC=C(C=C1)NC2=CC=CC=C2
11488,C1=CC=C(C=C1)[Hg]C2=CC=CC=C2
11499,C(CO[N+](=O)[O-])N(CCO[N+](=O)[O-])CCO[N+](=O)[O-]
11505,CC1=CC=C(C=C1)CO
11507,CCCC(C)CC
11509,CCCC(=O)CC
11529,CCCCOC(=O)CC
11534,C(C#N)Br
77080,CCCCCCCC[Sn](CCCCCCCC)(Cl)Cl
11545,C[N+](C)(C)CC(=O)O.[Cl-]
11548,CC(C[N+](C)(C)C)OC(=O)N.[Cl-]
11552,CC(C)CC=O
11559,CC1=CCC(=O)O1
11560,CC1=CC(=CC=C1)Br
11565,CC1=CC(=CN=C1)C
11568,C1=CC(=CC(=C1)O)N
11569,COC1=CC=CC(=C1)C=O
11571,C1=C(C=C(C=C1Cl)Cl)O
11579,CC(=O)CCC(=O)O
77117,C(CSCCS)S
11584,CC(=O)OCC=C
11595,CCCCNC(=O)N
11597,CCCCC=C
11598,C=CCCC=C
24194381,CCC(=O)N(C1CCN(CC1)C(C)CC2=CC=CC=C2)C3=CC=CC=C3.Cl
44368,CC1=C2C=C3C=CC4=C5C3=C(C2=CC=C1)C=CC5=CC=C4
11604,C=CCCC#N
44383,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC.Cl
6434144,CN1CCCN=C1/C=C/C2=CC=CS2.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O
11622,CCCCCCCCCCCC(=O)C
175468,C(CCCCCC(=O)O)CCCCCBr
11650,C(=N)(N)N.C(=N)(N)N.C(=O)(O)O
5352837,CC/C=C\CCCCO
11659,C(Cl)(Cl)(Br)Br
11660,CC(C)(Cl)Cl
11666,C(SCl)(Cl)(Cl)Cl
11671,CC(C)(C(=O)O)O
11673,CC(C)([N+](=O)[O-])Cl
11674,CC([N+](=O)[O-])(Cl)Cl
77210,C1COCCN1CCCl.Cl
11683,CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C
11684,CCC(C)(C)C(=O)O
77222,C(=O)(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O
11689,C1=CC=C2C(=C1)C(=O)OC23C4=C(C(=C(C=C4)O)Br)OC5=C3C=CC(=C5Br)O
11693,C[N+]1(CCC(C1)OC(=O)C(C2CCCC2)(C3=CC=CC=C3)O)C.[Br-]
142766,C1=CC=C(C(=C1)C(=O)O)O.C1=CC2=C(C(=C1)O)N=CC=C2
175533,CCCCCCC[N+](CC)(CC)CCCCC1=CC=C(C=C1)Cl.CC1=CC=C(C=C1)S(=O)(=O)[O-]
11696,CCC(CO)(CO)[N+](=O)[O-]
11701,CC(C)(CC(=O)O)C(=O)O
6434236,CC(C)CCCC(C)C/C=C/C(=C/C(=O)OCC#C)/C
5320128,CC(=CCC/C(=C\CCC(C)(C=C)O)/C)C
11722,COC(=O)N
11728,C[NH2+]C.CN(C)C(=S)[S-]
11729,CC(C(=O)O)Br
11733,CC(C(Cl)Cl)Cl
11734,CC(C(=O)O)Cl
11741,C1=CC(=CC(=C1)S(=O)(=O)C2=CC=CC(=C2)N)N
11742,CC(C)(C1=CC=CC=C1)C2=CC=C(C=C2)O
11746,C(C(C(=O)O)Br)Br
11748,CC(=O)C(=O)OC
11750,CCC([N+](=O)[O-])Cl
77287,CCCCCCCCCCCCSC
77288,CCCCCCCCSCC
5484009,C/C(=C/C(=O)C)/[O-].C/C(=C/C(=O)C)/[O-].C/C(=C/C(=O)C)/[O-].[Cr+3]
77290,C1CN(C(=O)N1)CCO
929262,C[C@]12CCCC([C@@H]1CC[C@@]3([C@@H]2CC(=O)O3)C)(C)C
5287407,C([C@@H]1[C@@H]2[C@@H]([C@H]([C@H](O1)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](O[C@@H]([C@@H]([C@H]6O)O)O[C@@H]7[C@H](O[C@@H]([C@@H]([C@H]7O)O)O[C@@H]8[C@H](O[C@@H]([C@@H]([C@H]8O)O)O[C@@H]9[C@H](O[C@H](O2)[C@@H]([C@H]9O)O)CO)CO)CO)CO)CO)CO)CO)O)O)O
11761,CC1=C(C(=CC=C1)[N+](=O)[O-])[N+](=O)[O-]
11764,C1=CC2=C(C(=C1)[N+](=O)[O-])C(=CC=C2)[N+](=O)[O-]
11767,C1=CC=C2C(=C1)C=C3C=CC=CC3=C2[N+](=O)[O-]
11769,C1CC2=CC=C(C3=CC=CC1=C23)[N+](=O)[O-]
11774,C1=CC=C(C=C1)[Bi](C2=CC=CC=C2)C3=CC=CC=C3
77311,C[N+](=CCl)C.[Cl-]
11776,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3
11777,C1=CC=C(C=C1)[Sb](C2=CC=CC=C2)C3=CC=CC=C3
11783,CC1=C(C=CC=C1[N+](=O)[O-])N
77328,C1C(C(CS1(=O)=O)(Cl)Cl)(Cl)Cl
44561,C(=O)([O-])P(=O)([O-])[O-].[Na+].[Na+].[Na+]
3321360,CC1CCCC(=O)C1=O
11796,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C=C(C=C3)O
44564,C1=C(C=C(C(=C1NC(=O)C(=O)O)Cl)NC(=O)C(=O)O)C#N
3354132,CC1=C(C(=O)C=CO1)OC(=O)C(C)C
11799,CC(C)OC(=O)C1=CC=CC=C1C(=O)OC(C)C
11803,C1=CC2=C(C=CC=C2[N+](=O)[O-])C(=C1)[N+](=O)[O-]
77342,C1COS(=O)O1
11807,CC(C)(CO)N
11808,CN1C2=C(C(=O)N(C1=O)C)NC(=N2)Br
11813,CC1=C(C=CC=C1[N+](=O)[O-])[N+](=O)[O-]
77353,CC(=C)C1=CC(=CC=C1)C(=C)C
11818,C1=CC=C2C(=C1)C=C(C=C2[N+](=O)[O-])[N+](=O)[O-]
142891,CCOC(=O)C1=CC=C(C=C1)I
11830,C1=CC2=C(C(=C1)[N+](=O)[O-])N=CC=C2
11831,C1C2=CC=CC=C2C3=C1C=C(C=C3)[N+](=O)[O-]
77378,C1=C(N=C(N=C1Cl)Cl)Cl
11843,CC1=C(C=CC=C1O)O
11850,C([C@H]([C@@H]([C@@H]([C@H](CO)O)O)O)O)O
11852,C1(=C(C(=C(C(=C1Br)Br)Br)Br)Br)O
3485262,CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2]
11855,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl
11858,CCOC(=O)C(C(=O)C)Cl
11859,C1=C(C=C(C(=C1Cl)Cl)Cl)O
11860,C1=C(C=C(C(=C1Cl)N)Cl)N
11862,C1=C(C=C(C(=C1I)O)I)I
11867,C1=CC=C(C(=C1)O)S(=O)(=O)O
11868,CC1=CC(=C(C=C1)C)S(=O)(=O)O
77406,C1=C(OC(=C1)[N+](=O)[O-])C2=NN=C(O2)N
11872,CC1=CC(=C(C(=C1)[N+](=O)[O-])O)[N+](=O)[O-]
11875,C1=CC=C(C(=C1)C(=O)Cl)[N+](=O)[O-]
11876,C1=CC=C(C(=C1)C(=O)N)[N+](=O)[O-]
11883,CC1=CC(=C(C=C1)[N+](=O)[O-])[N+](=O)[O-]
11888,C1=CC=C(C(=C1)CC#N)[N+](=O)[O-]
11895,COC(=O)C1=CC=CC=C1Cl
11899,C1=CC(=C(C=C1Cl)Cl)[N+](=O)[O-]
3255932,CC(=C)C(=O)[O-].[Na+]
11903,CCC1=CC=CC=C1C
11906,C1=CC=C(C(=C1)CCl)Cl
11907,C1=CC=C(C(=C1)C#N)O
11909,CC1=CC=CC=C1N=O
11910,CC1=C2C(=CC=C1)C=CC=N2
11914,C1=CC=C(C=C1)[C@H](C(=O)O)O
11919,C1=CC=C(C(=C1)CCl)CCl
11921,C1=CC=C(C(=C1)CCl)[N+](=O)[O-]
11927,CC1=CC2=C(C=CC=N2)C=C1
77463,CN(C)CCCN(C)CCCN(C)C
11933,C1=CC(=C(C=C1C2=CC(=C(C=C2)N)Cl)Cl)N.Cl.Cl
11937,C1=CC=C2C=C3C=C(C=CC3=CC2=C1)N
11945,C1=CC2=C(C=CC(=C2)[N+](=O)[O-])N=C1
77487,COC(=O)CCC(=O)O
11954,CNC(=O)C1=CC=CC=C1
11955,C1=CC=C(C=C1)C(=O)NN
11957,CN(C1=CC=CC=C1)N=O
175804,CCCN1CCCC[C@H]1C(=O)NC2=C(C=CC=C2C)C.Cl
11966,CC(C)(C)OOC(=O)C1=CC=CC=C1
11972,CC(=O)NC1=CC=CC=C1O
11983,C1C(=O)CC2=CC=CC=C21
11987,C1=CC=C2C(=C1)N=C(S2)Cl
11990,C1=CC=C(C(=C1)N)N.Cl.Cl
77531,C1=CN=C(N=C1Cl)Cl
12001,CCOC(=O)N(C)N=O
12002,C1=CC(=C(C=C1Br)Br)Br
12008,CC1=CC(=C(C=C1)Cl)O
77547,CCOC(=O)C1=CC(=C(C=C1)O)O
175854,C(/C=C/CO)O
12017,CCC(CCl)Cl
12018,C(C(CCl)Cl)O
12021,COC(=O)OC
12025,C1CC(=O)NC1
23670523,C1=CC(=CC=C1N)[As](=O)(O)[O-].[Na+]
12035,CC(=O)N[C@@H](CS)C(=O)O
12046,CC(CCC(=O)O)C(=O)O
3714831,C1=CC=C2C(=C1)N=C(S2)[S-].[Na+]
12051,CCN(CC)C=O
12053,CC(C)(C1=CC=CC=C1)O
12059,CC(C)C1=CC(=CC=C1)O
12062,C1=C(C=C(C=C1N)N)C(=O)O
12069,C1=C(C=C(C=C1C(=O)O)[N+](=O)[O-])C(=O)O
12076,C1=CC(=C(C=C1[N+](=O)[O-])N)C(=O)O
135409453,CCCCCN=C(N)N/N=C/C1=CNC2=C1C=C(C=C2)OC
12078,C1=CC(=CC(=C1)[N+](=O)[O-])CCl
12083,COC(=O)C1=CC=C(C=C1)[N+](=O)[O-]
12087,C1=CC(=CC=C1C#N)C(=O)O
12088,C1=CC(=CC=C1C=O)C(=O)O
12089,C1=CC(=CC=C1C(=O)O)NN
12091,C1=CC(=CC=C1C(=O)N)[N+](=O)[O-]
12100,CCC1=CC=CC(=C1)C
12101,CCC1=CC(=CC=C1)O
12103,C1=CC(=CC(=C1)Cl)CCl
12104,CC1=CC(=CC=C1)C#N
667466,CN(C)CC/C=C/1\C2=CC=CC=C2SC3=C1C=C(C=C3)Cl
12111,C1=CC(=CC=C1CC2=CC=C(C=C2)O)O
5320530,C1=CC=C(C=C1)CCCOC(=O)/C=C/C2=CC=CC=C2
10432339,CS(=O)(=O)C1=C(C=C(C=C1)[C@@H](C[C@H]2CCC(=O)C2)C(=O)NC3=NC=CN=C3)Cl
175956,C=CC(=O)OCCOC(=O)CCC(=O)O
667476,C/C=C(/C(=C/C)/C1=CC=C(C=C1)O)\C2=CC=C(C=C2)O
12120,CCOC1=CC=CC(=C1)N
12124,CC(=O)NC1=CC(=CC=C1)O
12127,COC1=C(C=C(C=C1)C=O)O
175967,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)C2C(=O)CCCC2=O)[N+](=O)[O-]
12130,CCCN(CCC)N=O
667490,C1=NC2=C(N1)C(=S)N=CN2
667493,CC1=CC(=O)NC(=S)N1
667497,CN1CCN(CC1)C(=O)C2CCCCC2
77680,CC(C)(C)NCCNC(C)(C)C
12146,CC(=O)OC1CCCCC1
12148,CC1=CC=C(C=C1)NC(=O)N
12150,CCOC1=CC=C(C=C1)O
135409535,CC1=C(C2=C(C=C1)N=C(NC2=O)N)SC3=CC=NC=C3.Cl.Cl
12160,CCC1=CC=C(C=C1)C
12161,CC1=CC=C(C=C1)C=C
12163,C1=CC(=CC=C1C#N)Cl
77703,CC1=CC=C(C=C1)S(=O)(=O)N=C=O
12170,CC(=O)OCC1=CC=CO1
176015,CN1CCN(CC1)C2=C(C=C3C4=C2SCCN4C=C(C3=O)C(=O)O)F.Cl
12180,CCCC(=O)OC
77720,CC(=O)NC1=CC(=C(C=C1)C(=O)OC)OC
12185,CCOC(=O)CS
77721,CC(=O)NC1=C(C=C(C(=C1)OC)C(=O)OC)Cl
23703451,CCC/C(=C\1/C(=O)CC(C(=C1[O-])C(=O)OC)(C)C)/NOCC=C.[Na+]
9908126,CN[C@H]1CC[C@H](C2=C1C=C(C=C2)S(=O)(=O)N)C3=CC(=C(C=C3)Cl)Cl
12198,CC(COC(=O)C)OC(=O)C
12205,C1=CC(=CC=C1N)N.Cl.Cl
241582,C1=CC(=CC=C1CC#N)Cl
12209,CCC(C)COC(=O)C
9842616,C1CC2CC(CC1N2C3=NC=CC=N3)NCC(=O)N4CC(C[C@H]4C#N)(F)F
12228,CN=C=O
208836,CC(C(C1=CC=CC=C1)O)N(C)CCOC(C2=CC=CC=C2)C3=CC=CC=C3
12232,CSSC
12244,CC(C)CC#N
77780,CC(=O)O[Si](C=C)(OC(=O)C)OC(=O)C
77781,COC(=O)CCSCCC(=O)OC
12251,COCC(=O)O
12252,C(CO)[N+](=O)[O-]
12257,CC(C)OC=O
77797,CCNS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
12262,CC(CC(C)O)O
12266,CC1=CC=C(O1)C
12276,C1=CC(=CC(=C1)C#N)C#N
12279,C1=C(C=C(C=C1Br)Br)Br
12281,C1=C(C=C(C=C1Cl)Cl)N
12283,CC1=CC(=O)NC(=O)N1
12287,C1=CC(=CN=C1)Cl
12290,C1=CNC=CC1=O
208898,CCCCC1=C(C2=C(O1)C=CC(=C2)NS(=O)(=O)C)C(=O)C3=CC=C(C=C3)OCCCN(CCCC)CCCC
12296,CC(C)CCCO
208908,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl
12301,CCOCC(=O)O
12302,CCCC[N+](=O)[O-]
12308,C(CO)CBr
208916,CCC1=CC=C(C=C1)C2CCNCC2
12313,C(CO)CCl
208925,CCCCCC[C@@H](CCC)C(=O)O
176163,CC(CC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)N)N(C)C.OS(=O)(=O)O
176167,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)C6CCN(CC6)CC7=CC=CC=N7
12328,COC(=O)CCCCC(=O)O
12329,COC(=O)CCCCC(=O)OC
110635,CN1CC(=O)N2[C@@H](C1=O)CC3=C([C@H]2C4=CC5=C(C=C4)OCO5)NC6=CC=CC=C36
12332,CCCCCC(=O)N
12342,C(=O)NNC=O
23670838,CCCCCCCCC1=CC=C(C=C1)S(=O)(=O)[O-].[Na+]
12344,CC(C)CCCC(=O)O
208953,C1COCCN1C2=CC3=C(C=C2C(F)(F)F)NC(=O)C(=O)N3CP(=O)(O)O
12348,CCCCCOC(=O)C
23670844,C1=C(C=C(C=C1C(=O)O)S(=O)(=O)[O-])C(=O)O.[Na+]
12355,CCCCOCC
6434889,CC[C@H](C)[C@@H]1[C@H](C=C[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\C)C
12364,C(CCC(=O)N)CC(=O)N
12366,CCCCCCCCCCCCCCCC(=O)OCC
12368,C(CCCBr)CCBr
12372,CCCCCCC#N
12374,C(CCCO)CCO
12375,CCOCCOCC
12377,CCCSSCCC
110689,CC(CC1=CC(=C(C(=C1)OC)OC)OC)N.Cl
12388,CCCCCCCCCCCCC
12389,CCCCCCCCCCCCCC
12391,CCCCCCCCCCCCCCC
77929,CC(=O)O[Si](C)(OC(=O)C)OC(=O)C
12394,CCCCCCCCCCCCCCCBr
12395,CCCCCCCCCCCCCCC=C
12397,CCCCCCCCCCCCCCCO
12398,CCCCCCCCCCCCCCCCC
12418,C(C(Cl)(Cl)Cl)Cl
77956,C1=CC=C(C=C1)S(=O)(=O)C2=CC=CC=C2N
12433,C(C(=O)O)(Br)Br
12443,C12=C(C(=C(C(=C1Br)Br)Br)Br)C(=O)OC2=O
110747,CC(C)CCCC(C)CC=O
12447,CC1=CC(=C(C2=CC=C(C=C2)N)C3=CC=C(C=C3)N)C=CC1=N.Cl
77990,CCN(C)C(=O)OC1=CC=CC(=C1)[C@H](C)N(C)C.[C@H]([C@@H](C(=O)O)O)(C(=O)O)O
12456,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC.[Cl-]
77993,CN1CCC[C@@H]1CC2=CNC3=C2C=C(C=C3)CCS(=O)(=O)C4=CC=CC=C4
12463,C1=CC(=C(C(=C1Cl)Cl)Cl)Cl
77999,CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3
11448496,CCCCN1C=C[N+](=C1)C.[I-]
12468,C1=C(C=C(C(=C1Cl)Cl)Cl)Cl
12471,C1=C(C=C(C(=C1Cl)N)Cl)Cl
135409852,C(=N/O)\C=N\O
12477,C1=CC(=C(C=C1N)[N+](=O)[O-])Cl
12478,COC1=CC(=CC(=C1OC)OC)C(=O)N2CCOCC2
12484,CC1=CC=CC=C1N.Cl
12512,CCOC(C)(C)C
12525,CC(=O)[O-].CC(=O)[O-].[Mn+2]
12527,CCCCCCI
12530,CCCCCCCCCCCCC(=O)O
12532,CCCCCCCCCCCCCCCCCC#N
12540,C1=CC=C(C=C1)[Sn](C2=CC=CC=C2)(C3=CC=CC=C3)Cl
12542,C(C(=O)N)F
78091,CN(C)CCN1CCOCC1
110862,CC1CNCC(O1)C
12560,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O
12561,CC(C)C1=CC=CC=C1N
5288209,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)NC2=CC=C(C=C2)O)/C)/C
12566,CC1=CC=C(C=C1)C2=CC=CC=C2
12570,CCCC1=CC=CC=C1O
12572,CC1=CC(=NN1C(=O)N(C)C)OC(=O)N(C)C
